cruise_id,expocode,facility,ID,IMO,platform,platform_version,site,time,latitude,longitude,platformHeading,platformCourse,windDirection,platformWindDirection,platformSpeed,windSpeed,platformWindSpeed,airPressure,airPressure2,airTemperature,dewTemperature,relativeHumidity,seaTemperature,salinity,conductivity,precipitationAmount,shortWaveAtmRadiation,longWaveAtmRadiation,photoActAtmRadiation,flag
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T20:53:00Z,6.834223,133.80356,236.89,237.2,41.7,45.8,3.90944,3.5,0.7,1004.98,1006.92,28.06,NaN,83.33,29.388,34.052,5.63139,28.7,7.31,428.474,15.31,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T20:54:00Z,6.833165,133.80168,242.55,242.6,50.5,37.8,4.01232,3.3,1,1005.01,1006.95,28.09,NaN,83.38,29.39,34.051,5.63145,28.7,7.82,429.215,17.22,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T20:55:00Z,6.832344,133.79968,250.17,250.8,60.4,44.6,3.90944,3.6,0.7,1005.02,1006.97,28.07,NaN,83.4,29.38,34.051,5.6304,28.7,8.32,428.905,19.42,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T20:56:00Z,6.831819,133.7976,260.87,263.5,60,34,3.90944,3,1.4,1005.06,1007,28.06,NaN,83.26,29.379,34.051,5.63026,28.7,8.45,429.677,21.92,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T20:57:00Z,6.83169,133.79544,271.62,269.3,72.2,42.6,4.06376,3.2,1.2,1005.06,1007.01,28.09,NaN,83.43,29.382,34.051,5.63061,28.8,9.08,430.789,24.65,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T20:58:00Z,6.831814,133.79326,271.61,273.9,83.1,72,4.06376,3.8,0.8,1005.06,1007.01,28.1,NaN,83.47,29.376,34.051,5.62993,28.8,9.46,431.652,27.9,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T20:59:00Z,6.831891,133.79108,276.08,275.3,80.2,70.3,4.01232,3.8,0.9,1005.09,1007.04,28.08,NaN,83.42,29.375,34.051,5.62981,28.8,10.21,430.352,31.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:00:00Z,6.832353,133.78897,291.4,291,76,46.5,4.06376,3,1.8,1005.13,1007.08,28.04,NaN,83.28,29.374,34.052,5.62999,28.8,10.72,428.713,35.45,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:01:00Z,6.833308,133.78703,303.92,302.1,71,33.8,3.90944,2.4,2.8,1005.16,1007.11,28.03,NaN,83.28,29.371,34.053,5.62976,28.8,11.6,427.845,40,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:02:00Z,6.834542,133.78522,303.38,303.1,55.1,30.5,4.16664,2.2,3.8,1005.18,1007.12,28.02,NaN,83.3,29.38,34.053,5.63078,28.7,12.36,426.825,45.55,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:03:00Z,6.835876,133.78354,319.37,318.5,62,30.3,3.96088,2.2,3.7,1005.18,1007.13,28.04,NaN,83.34,29.382,34.054,5.63098,28.8,13.37,427.227,51.49,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:04:00Z,6.837335,133.78201,306.29,306.4,64.5,30.2,3.65224,2,3.6,1005.21,1007.16,28.05,NaN,83.4,29.409,34.053,5.63356,28.8,14.25,427.228,57.86,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:05:00Z,6.838638,133.78027,309.59,305.4,75.3,31.2,3.96088,2.2,3.1,1005.2,1007.15,28.07,NaN,83.46,29.386,34.051,5.63095,28.8,14.88,426.578,64.18,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:06:00Z,6.840037,133.7786,310.49,308.6,71.9,31.2,3.96088,2.2,3.4,1005.21,1007.15,28.04,NaN,83.34,29.379,34.05,5.63008,28.8,15.38,426.391,70.66,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:07:00Z,6.841556,133.7771,324.62,322.6,89.2,32.7,3.96088,2.3,2.8,1005.2,1007.15,28.05,NaN,83.3,29.383,34.051,5.63077,28.8,15.89,427.63,76.99,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:08:00Z,6.843366,133.77602,338.28,335.6,56.6,23.5,4.01232,2,4.4,1005.2,1007.14,28.07,NaN,83.41,29.39,34.05,5.63123,28.8,16.77,427.442,83.89,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:09:00Z,6.845397,133.77538,353.28,349.6,56.9,20.5,3.90944,2,4.9,1005.21,1007.15,28.03,NaN,83.31,29.38,34.048,5.62985,28.7,17.53,426.113,90.81,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:10:00Z,6.847486,133.77522,358.93,357.6,68,15.3,3.858,1.5,4.6,1005.18,1007.13,28.05,NaN,83.49,29.386,34.05,5.63088,28.8,17.78,425.371,97.09,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:11:00Z,6.849592,133.77522,2.68,2.3,67.5,13.7,3.80656,1.3,4.5,1005.2,1007.15,27.98,NaN,83.31,29.389,34.048,5.63096,28.8,18.92,425.371,104.35,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:12:00Z,6.851734,133.7753,7.53,4.4,57.3,8.5,3.80656,1.1,4.6,1005.22,1007.16,27.98,NaN,83.4,29.379,34.047,5.62974,28.8,19.92,425.803,114.14,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:13:00Z,6.8538,133.77565,12.05,10,55.6,6,3.90944,1.1,4.6,1005.21,1007.16,27.97,NaN,83.39,29.398,34.046,5.63157,28.8,20.3,426.143,122.06,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:14:00Z,6.855863,133.7761,13.09,12.8,45,4,3.80656,0.9,4.6,1005.22,1007.17,27.97,NaN,83.41,29.381,34.044,5.62941,28.7,21.44,426.606,129.58,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:15:00Z,6.857851,133.77673,30.23,27.1,72.1,7.7,3.858,1.1,4.6,1005.22,1007.17,27.98,NaN,83.54,29.387,34.048,5.63061,28.8,23.83,428.647,144.71,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:16:00Z,6.859605,133.77788,43.4,40.9,52.6,359.6,3.75512,1.1,4.8,1005.23,1007.18,27.98,NaN,83.6,29.376,34.048,5.62958,28.8,27.49,431.831,171.63,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:17:00Z,6.861201,133.77928,41.73,40.7,3.5,349.3,4.01232,1.3,5,1005.25,1007.2,27.97,NaN,83.72,29.376,34.048,5.62959,28.8,31.27,430.283,200.8,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:18:00Z,6.862807,133.78062,41.59,40.7,23.8,354.9,3.858,1.2,5,1005.27,1007.21,27.96,NaN,83.61,29.379,34.048,5.62982,28.8,33.04,429.324,210.21,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:19:00Z,6.864428,133.782,42.24,40.1,33.2,356.6,3.96088,1.1,5,1005.28,1007.23,28,NaN,83.65,29.38,34.048,5.62994,28.8,42.88,428.92,412.28,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:20:00Z,6.866076,133.7834,43.19,41.7,13.7,353,4.01232,1.1,5,1005.28,1007.23,28.01,NaN,83.81,29.373,34.05,5.62942,28.8,40.35,427.435,478.95,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:21:00Z,6.867721,133.78482,42.77,43.4,24.8,355.3,3.858,1.1,5,1005.29,1007.23,27.98,NaN,83.79,29.369,34.049,5.62897,28.8,28.88,423.203,225.29,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:22:00Z,6.869364,133.7862,42.73,40.1,10.4,353.6,4.1152,0.7,4.6,1005.28,1007.23,27.99,NaN,83.87,29.38,34.049,5.62999,28.8,28.88,423.639,203.69,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:23:00Z,6.870992,133.7876,42.84,41,24.2,354.2,3.90944,1,4.9,1005.32,1007.27,27.96,NaN,83.82,29.382,34.048,5.6301,28.8,29.51,423.639,207.85,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:24:00Z,6.87263,133.789,43.91,40.9,6.6,352.1,4.06376,0.9,4.7,1005.33,1007.28,27.96,NaN,83.84,29.379,34.048,5.62985,28.8,30.52,423.7,216.87,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:25:00Z,6.874278,133.7904,41.69,37.4,5.2,351.6,3.96088,0.9,4.7,1005.35,1007.3,27.98,NaN,83.93,29.377,34.046,5.62942,28.8,32.91,424.101,232.87,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:26:00Z,6.875936,133.79176,41.81,37.4,54.1,359.8,3.96088,0.9,4.8,1005.37,1007.32,27.97,NaN,83.9,29.374,34.047,5.62925,28.8,33.67,425.676,269.75,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:27:00Z,6.877592,133.79315,43.41,38,37.6,356.7,4.06376,0.6,4.4,1005.38,1007.33,28.01,NaN,83.87,29.38,34.047,5.62979,28.8,33.04,425.707,234.66,ZZZZZEZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:28:00Z,6.879237,133.79456,43.2,41.9,43.7,357.7,4.16664,1.3,5.3,1005.4,1007.35,28.01,NaN,83.95,29.377,34.047,5.62948,28.8,33.92,425.707,241.16,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:29:00Z,6.880864,133.79596,43.66,39.3,33.4,355.9,4.01232,0.9,4.9,1005.41,1007.36,28.04,NaN,83.92,29.382,34.048,5.63018,28.8,36.82,425.181,265.59,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:30:00Z,6.882478,133.79736,44.57,40.9,30.1,354.1,3.80656,1.3,5.2,1005.42,1007.37,28.07,NaN,84.09,29.384,34.048,5.63045,28.8,35.44,424.78,256.51,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:31:00Z,6.884123,133.79875,43.33,39.5,43.4,357.3,4.01232,1.3,5.3,1005.42,1007.37,28.04,NaN,84.01,29.388,34.048,5.63078,28.8,36.82,425.182,270.45,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:32:00Z,6.885798,133.8002,45.98,44.3,45.9,356.9,4.01232,1.2,5.2,1005.43,1007.37,28.04,NaN,83.93,29.383,34.049,5.63038,28.8,38.34,424.192,280.1,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:33:00Z,6.88746,133.80164,43.48,39.4,66.3,1.2,4.1152,1,5,1005.42,1007.37,28.05,NaN,83.94,29.382,34.049,5.63016,28.8,40.23,424.995,294.56,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:34:00Z,6.889151,133.80305,44.75,40.9,86.1,7.3,4.01232,1.5,5.2,1005.44,1007.39,28.06,NaN,83.91,29.392,34.05,5.63142,28.8,41.74,426.078,312.4,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:35:00Z,6.890856,133.80449,43.61,40.2,92.1,11.7,4.26952,1.9,5.5,1005.46,1007.41,28.07,NaN,83.8,29.397,34.049,5.63197,28.8,46.03,428.334,340.21,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:36:00Z,6.892567,133.80592,42.95,38.9,84.5,7.8,4.1152,1.6,5.4,1005.48,1007.42,28.08,NaN,83.92,29.391,34.049,5.63132,28.8,53.22,431.488,391.26,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:37:00Z,6.894272,133.80734,43.59,38.3,91.1,9.3,4.21808,1.6,5.2,1005.48,1007.43,28.06,NaN,83.84,29.386,34.05,5.63095,28.8,73.27,433.218,683.87,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:38:00Z,6.895984,133.80879,44.87,41.5,97.7,10.2,4.26952,1.6,5.1,1005.5,1007.45,28.06,NaN,83.74,29.391,34.039,5.62973,28.8,86,432.664,878.58,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:39:00Z,6.897687,133.81027,44.58,41.3,88,5.1,4.16664,1.1,5,1005.51,1007.46,28.09,NaN,83.85,29.398,34.05,5.63192,28.8,87.77,431.461,924.36,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:40:00Z,6.899353,133.81172,44.79,42.2,82.7,4.7,4.06376,1.3,5.2,1005.52,1007.46,28.11,NaN,83.86,29.395,34.051,5.6319,28.8,84.11,431.681,864.68,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:41:00Z,6.901033,133.81319,44.56,42.5,70.3,1.9,4.06376,1.1,5.1,1005.52,1007.47,28.14,NaN,83.83,29.398,34.05,5.63226,28.8,73.64,430.726,901.37,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:42:00Z,6.902717,133.81465,43.04,40.4,72.6,4.8,4.06376,1.5,5.4,1005.53,1007.48,28.09,NaN,83.61,29.398,34.052,5.6324,28.8,87.01,432.181,838.26,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:43:00Z,6.904419,133.81607,41.52,36.7,85.7,9.9,4.26952,1.7,5.5,1005.52,1007.46,28.09,NaN,83.65,29.399,34.052,5.63262,28.8,99.5,435.028,856.19,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:44:00Z,6.906127,133.81749,41.66,39.1,84.1,7.7,4.16664,1.5,5.3,1005.51,1007.46,28.1,NaN,83.7,29.402,34.053,5.63297,28.8,94.33,435.834,860.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:45:00Z,6.90787,133.81888,42.09,39.6,86.2,8,4.06376,1.4,5.1,1005.51,1007.46,28.08,NaN,83.59,29.402,34.052,5.63291,28.8,111.85,440.444,925.8,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:46:00Z,6.909619,133.82033,42.6,39.4,92.2,4.9,4.26952,1,4.8,1005.51,1007.46,28.09,NaN,83.64,29.399,34.054,5.63285,28.8,123.71,445.429,1072.42,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:47:00Z,6.911313,133.82181,43.88,39.1,64.6,2.2,4.1152,1.3,5.3,1005.53,1007.48,28.08,NaN,83.67,29.401,34.053,5.6329,28.8,141.99,444.164,1017,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:48:00Z,6.912998,133.82332,44.71,41.2,69.6,2.1,4.1152,1.1,5.1,1005.56,1007.51,28.07,NaN,83.57,29.401,34.055,5.63323,28.8,156.87,441.793,1342.44,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:49:00Z,6.914682,133.82483,43.54,41,67.1,4,4.32096,1.5,5.6,1005.58,1007.53,28.12,NaN,83.7,29.408,34.056,5.63397,28.8,158.39,438.585,1473.59,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:50:00Z,6.916376,133.82628,41.96,40.6,74.1,5.4,4.06376,1.3,5.2,1005.58,1007.53,28.09,NaN,83.54,29.413,34.058,5.63485,28.8,110.59,436.877,1083.02,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:51:00Z,6.918108,133.8277,42.29,39.5,87.6,6.4,4.16664,1.1,4.9,1005.58,1007.53,28.1,NaN,83.63,29.403,34.058,5.63382,28.8,167.97,443.042,1332.69,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:52:00Z,6.919838,133.82915,41.4,40.7,72.5,1.9,4.01232,0.9,4.9,1005.58,1007.53,28.1,NaN,83.61,29.407,34.058,5.63423,28.8,118.92,444.519,840.34,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:53:00Z,6.921626,133.83057,40.9,41,70.8,3.6,4.16664,1.1,5.1,1005.6,1007.55,28.08,NaN,83.58,29.42,34.059,5.63577,28.8,103.4,444.822,719.08,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:54:00Z,6.92341,133.83202,42.97,40,81.7,7.7,4.3724,1.6,5.4,1005.61,1007.55,28.09,NaN,83.57,29.403,34.061,5.63432,28.8,101.77,442.686,715.74,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:55:00Z,6.925128,133.83354,44.34,40.8,78.1,6.3,4.21808,1.6,5.6,1005.63,1007.58,28.1,NaN,83.53,29.41,34.06,5.63487,28.8,100,441.079,850.04,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-13T21:56:00Z,6.926874,133.83508,43.89,41,59,3,4.1152,2,6.2,1005.66,1007.61,28.11,NaN,83.52,29.404,34.062,5.63464,28.8,130.9,445.103,923.9,ZZZZZZZZZZZZZZZZZZZZZZZZ
